# x_shifted(Å)   v_internal(dx/dt_internal)
-0.2053810860 -0.0046009942
-0.2059817574 -0.0080753426
-0.1534805878 0.0891477807
-0.1669924381 0.1033812183
-0.2571305722 0.3951304450
-0.2875022307 -0.2417903676
-0.2471846591 -0.0152065989
-0.1799697176 -0.0106160259
-0.1913467994 -0.1509927089
-0.2249739257 0.1426497539
-0.2200925769 -0.0474423433
-0.2943738658 0.1901938907
-0.1297435617 -0.0980424617
-0.2475646110 0.2236076485
-0.2316597456 -0.1070236269
-0.3209765553 -0.1389120485
-0.2889390262 -0.0602571076
-0.2145503162 -0.0378158539
-0.2702610243 0.1449397939
-0.2466313202 -0.1583216251
-0.2748865253 0.0509505695
-0.2446134046 -0.0996694520
-0.2318501756 -0.0181401278
-0.2234834312 0.0162266333
-0.3033943648 0.1066073092
-0.2273391258 0.1390227061
-0.3079186388 -0.1578489236
-0.1905866340 0.0137352769
-0.3274230236 -0.2016462112
-0.2698526338 0.2235788190
-0.2495752521 -0.0437147961
-0.2995003540 0.0023902959
-0.3410596758 -0.1176380484
-0.1876091573 0.0806051979
-0.2210798253 0.1726930962
-0.1742363877 -0.2693739891
-0.2374353050 -0.0109243145
-0.2640307203 0.0880459421
-0.2655708500 0.0240212813
-0.2752636171 0.1575466578
-0.2342695903 -0.0448280020
-0.2605352289 0.1301548240
-0.2915251131 -0.1099866149
-0.2698635739 -0.0269833905
-0.2500353952 0.1627788370
-0.2118449685 -0.1471251043
-0.2806381061 0.1247742281
-0.2325701012 -0.0049379096
-0.2233844811 -0.0042839999
-0.2709644299 -0.1723677126
-0.1829139413 0.2233240330
-0.2713994592 0.0882230096
-0.2462393949 0.0907617602
-0.2802106992 0.3525485166
-0.2485984130 -0.0327182506
-0.1690233571 0.2330804001
-0.1509533046 -0.1709933882
-0.3231054467 -0.0565132086
-0.1718150006 0.1468587663
-0.1183737770 -0.0829457729
-0.3068474103 0.3035225735
-0.2132610751 -0.2780846334
-0.2376112849 0.0032825486
-0.2260856178 -0.1010947945
-0.2097740828 -0.0793495263
-0.1769679950 -0.1726617536
-0.2120492219 -0.1755098987
-0.1881221493 -0.0012374822
-0.2898418853 -0.0327192232
-0.1560614416 0.0157917782
-0.2569804810 0.0570833810
-0.3051606886 -0.1155931919
-0.1439823956 0.0409019140
-0.1702561662 0.0877415492
-0.1740281928 0.2918231278
-0.2609263293 -0.0614172055
-0.2261301518 -0.2232636932
-0.2397159795 0.1536753135
-0.1854402083 0.2240367849
-0.1679670149 -0.0382623891
-0.2507650338 0.0670660731
-0.2009454060 -0.1305715713
-0.1602335513 0.0703945702
-0.3059772048 -0.1990334090
-0.2229556080 0.1532513031
-0.2048415609 -0.0187222408
-0.2469717386 0.1341970786
-0.1909184049 0.1133450222
-0.2157055557 0.1417987261
-0.2255141351 0.1345512197
-0.3428723902 -0.0366314123
-0.2397320900 -0.1054308086
-0.1714582949 -0.1442158039
-0.3511717303 -0.0278740582
-0.2619615373 -0.2169068828
-0.2326779098 -0.1524865888
-0.2659718915 0.0213231299
-0.2447541148 0.1496614593
-0.1494192794 0.0839898390
-0.1732088853 0.3774813404
-0.1484081546 0.2056070302
-0.2244603980 0.0021205266
-0.1506921053 0.0834847583
-0.1840032911 -0.1536657959
-0.2384803361 -0.0418646476
-0.2770199778 0.1035814676
-0.2730812910 -0.0182609792
-0.2664548343 0.0221290469
-0.2122152929 0.0456130934
-0.2337556418 -0.0435766650
-0.2062267039 -0.0823926027
-0.3282545854 -0.0863108664
-0.3555403581 0.1688090999
-0.2336626176 -0.3460241015
-0.1883107922 -0.0991944452
-0.2296164464 0.2257397982
-0.1517662381 -0.0661095778
-0.1399915836 -0.1934737871
-0.2795733181 -0.1522325917
-0.1620458667 -0.0251958988
-0.2528821260 0.0661386360
-0.2365968845 0.1912310892
-0.2102047966 0.1005354817
-0.1684330889 0.0389556363
-0.2129753689 0.0024938161
-0.3109960522 -0.1003047529
-0.2446671224 -0.2401948831
-0.1815084889 0.0633335082
-0.2520262348 -0.0039396128
-0.1842864000 -0.1112510246
-0.2886484039 -0.0380265513
-0.1996268487 -0.0206348787
-0.1586970618 -0.0547757761
-0.1782338766 0.1148744905
-0.2189213690 0.1639590167
-0.1441958324 -0.1445431637
-0.2396525184 0.0729234234
-0.2219488912 0.0475125532
-0.1942456760 0.0775822393
-0.1875029244 0.1173646821
-0.1226502714 -0.1937974846
-0.2975394960 -0.0531352810
-0.1862053220 -0.1382564168
-0.2477936068 0.1067566205
-0.2233078199 -0.1103704132
-0.2774889243 -0.0535745366
-0.2414222860 -0.1660257539
-0.1919333081 -0.2442750626
-0.2521746835 0.1082134753
-0.2835318472 -0.0267121294
-0.2926054189 0.0858758953
-0.2151936905 0.1186896686
-0.2486345678 0.2203302099
-0.2255590803 -0.3859526402
-0.3217215033 -0.1359035173
-0.1463461296 0.1062680489
-0.2256439258 -0.0419596492
-0.2630768538 -0.0031769164
-0.1956751146 -0.0039211405
-0.1495608364 -0.0145161536
-0.2095347771 0.2225759804
-0.2120441931 -0.1235875996
-0.3352341630 0.0740985025
-0.1642929251 0.1244723593
-0.1284995971 0.1069429703
-0.2639036756 0.0061870533
-0.1582417318 -0.0646856597
-0.1644294862 -0.0334601172
-0.2921957696 -0.0572695706
-0.1689781825 0.2108678085
-0.2636691413 -0.2599049628
-0.1960652547 -0.3194911623
-0.2117952289 0.1129428459
-0.2768852775 0.0895413838
-0.2788998517 0.0290426303
-0.2616238105 -0.1596166181
-0.2177366919 -0.0839461714
-0.2409736669 0.0485721279
-0.1694128998 0.2826611073
-0.1464453068 0.1981214926
-0.2661397271 -0.0835623067
-0.2468140690 0.0440733382
-0.3010479912 0.0503690989
-0.1516997158 0.0403098182
-0.2916285410 0.1706444469
-0.1726531295 0.3085267882
-0.1229384079 0.1989171771
-0.2280747558 -0.1902678356
-0.3036132815 -0.2072595131
-0.2911468560 0.2106691588
-0.1931946322 0.2161295430
-0.3020741277 0.3523755746
-0.2421593321 0.1798150527
-0.2510195545 0.2044817733
-0.1275689346 0.1027884536
-0.2451179581 0.1388543234
-0.3448004335 0.0187242657
-0.3543095841 -0.1506826076
-0.2556997306 -0.0936875873
-0.1840621429 0.0429261450
-0.3082553783 0.3024042601
-0.1985371208 0.1144538229
-0.2249421262 -0.0766641516
-0.2553711502 -0.0577234442
-0.2717113336 0.0195518761
-0.2855785846 0.0826188386
-0.2841904312 -0.1035181085
-0.3078762258 0.0232275314
-0.2997031909 -0.2380381185
-0.1451225555 -0.2260861435
-0.3323365825 -0.1045080852
-0.2111489134 -0.0999559341
-0.2383979720 0.2559262075
-0.1326282591 -0.0734676248
-0.2361025582 -0.0195938063
-0.2414167556 -0.0895830948
-0.2802213789 -0.1065084767
-0.1914305919 0.2540229045
-0.1984025149 0.0335315979
-0.2923789075 0.0981225959
-0.3049565829 0.1762994340
-0.1491739166 -0.2353268444
-0.2169985254 0.0137831504
-0.2638996170 0.0652690672
-0.2964841278 0.1504477924
-0.2258088442 -0.0418806868
-0.2800630436 -0.0523679105
-0.3300687669 -0.0538125234
-0.2757473562 0.2843064595
-0.3292475068 0.1588754148
-0.1184917421 0.1361845254
-0.2805762009 0.2240688923
-0.2538386194 -0.1460999049
-0.1545701136 0.0229589545
-0.1523313307 0.1264978532
-0.2341136315 -0.1857289642
-0.2299303311 -0.1287843442
-0.1258981875 -0.1707505314
-0.2351678612 -0.0102652985
-0.3001424100 0.0020529801
-0.2748760911 -0.2027244428
-0.2369713905 0.0490664013
-0.2147304304 -0.0091959242
-0.2652103167 -0.0919793224
-0.1323560388 0.0935991185
-0.2578483213 0.2018015035
-0.2854344710 -0.0277342331
-0.2564456963 0.1381185505
-0.2999351272 -0.2080034858
-0.2219954595 -0.0303583655
-0.1732428342 -0.1953134878
-0.2582254755 -0.1806518581
-0.2196602889 -0.1590725806
-0.2276963497 -0.0819340435
-0.2931186023 0.1869893886
-0.1479340298 -0.1544212506
-0.2507836044 -0.1052694275
-0.2629561404 0.1255921014
-0.1743050175 -0.1794090347
-0.2777226364 -0.1822056055
-0.2425304916 -0.0251063938
-0.1585579550 0.2003317197
-0.2861632920 0.1511409922
-0.1907339731 -0.1509931811
-0.1941275605 0.2406587555
-0.2225547458 -0.0529882970
-0.2414281745 -0.2606554070
-0.2085869309 0.0919341464
-0.1270111091 0.0088647605
-0.2793337718 -0.2072857490
-0.1385061264 0.0709507641
-0.2125754341 0.0146611107
-0.1594240616 -0.0938369046
-0.2678156503 -0.2250895178
-0.2450724367 0.1186710469
-0.1846278335 -0.0301026197
-0.1625706206 -0.1356658123
-0.2074606736 -0.2639629800
-0.2510149106 -0.1062860313
-0.2738250852 -0.2068548492
-0.3080786749 0.1744097626
-0.2219797122 0.1192696363
-0.1589953114 -0.1165525337
-0.1748209569 0.0654081829
-0.2726953248 -0.0743683719
-0.3524665435 0.0971902170
-0.2811152637 -0.0532348441
-0.2887790173 -0.1649216625
-0.1974894131 -0.1944384289
-0.2591799215 -0.0220364515
-0.2875876526 0.0047725614
-0.2773003768 0.1036030625
-0.3522877323 -0.1711902898
-0.2620013759 0.2149346564
-0.2452404557 -0.0855867674
-0.2099932984 0.0729021611
-0.2773521664 0.1452443209
-0.2177774056 -0.1723370334
-0.2605781608 0.1244018904
-0.2610861301 0.0283289401
-0.3126945159 0.2384185946
-0.1841348411 0.1580689947
-0.2250120149 0.1204924798
-0.1674473816 0.1419254723
-0.1330710451 0.0498794397
-0.1815008189 -0.2251992685
-0.2296727377 0.1039714780
-0.2603429665 -0.2082509376
-0.2838601495 0.0044563877
-0.2329139628 -0.0019885675
-0.3316777151 0.1403279659
-0.2378000143 0.0311633067
-0.3184041762 0.1959673650
-0.2515104933 -0.3121310117
-0.1474751368 0.1493524459
-0.2253854689 0.2135216354
-0.2792315137 0.2528919523
-0.2109654445 0.0156230432
-0.3108479925 -0.1709856578
-0.3265699559 0.0544108074
-0.2030820645 0.1509282279
-0.2140805455 0.0899299338
-0.1520917551 0.0271834076
-0.2633529618 0.1610185694
-0.2092367133 -0.1423130879
-0.2346547488 0.3149162792
-0.2860651038 0.0913429981
-0.2741965056 0.2056047652
-0.2399638788 -0.2000429628
-0.2060378760 -0.0013289760
-0.2278822860 -0.1998807047
-0.2247521561 -0.2868530303
-0.1943843911 -0.0777588098
-0.2386738958 -0.0141836955
-0.2203200173 -0.1143503526
-0.1814019985 -0.1503794498
-0.2409191341 0.1263720882
-0.1956391330 0.0844736747
-0.2125673290 0.1096938305
-0.1637343329 -0.0340168759
-0.2234893717 0.0762203884
-0.2511054446 -0.2934045905
-0.2670917420 -0.0864637730
-0.2111478115 0.3526851651
-0.2506865684 0.0568737000
-0.1831450094 0.0986950135
-0.2485142210 -0.1350343453
-0.2081428735 -0.1208652640
-0.1867250877 -0.2438631932
-0.2283387433 -0.1359016535
-0.1597349907 0.1294609591
-0.2338485090 -0.1590449488
-0.3139857836 -0.0344354705
-0.2976164321 -0.0010081404
-0.2082527653 0.0472010024
-0.1491751581 -0.0721298629
-0.2709700584 -0.0663326268
-0.2196818532 -0.1890597983
-0.3008999802 0.0189035401
-0.1835171111 -0.0597162193
-0.3434635073 -0.1988143694
-0.2446378072 0.3232265706
-0.1863751879 0.0089225556
-0.3212210617 -0.1033026849
-0.2434710134 0.1766855076
-0.2620553472 0.0046623341
-0.2906802454 -0.0756814821
-0.1326096922 0.2863269169
-0.2342375769 -0.0133119125
-0.2240588863 0.1183897158
-0.1884604228 -0.0334679329
-0.1730695203 0.3326711431
-0.2498601541 0.1835547876
-0.2127205101 -0.1733284664
-0.2119457300 -0.1872846457
-0.1461238621 0.1753876501
-0.2165946655 0.0908043406
-0.2555182465 0.0075776078
-0.3102302979 -0.0516249729
-0.1935059455 0.3380857447
-0.2158665467 0.0365164749
-0.1642917651 0.1681854842
-0.2056164205 -0.0594854634
-0.1780405517 -0.0188485589
-0.2809118951 0.0877350682
-0.2361844185 0.0706325742
-0.2055969353 0.2085756612
-0.2226950921 0.0181131933
-0.2948959181 0.1242188267
-0.2403977881 0.0114872071
-0.2349411091 -0.0020953751
-0.2403717783 -0.0030386025
-0.2036034811 0.0800059119
-0.1826478540 0.0290040754
-0.2250546378 0.0205219322
-0.2418275797 -0.2958490926
-0.2014736551 -0.0649503030
-0.2116044788 0.0059019884
-0.2106949889 0.0594394254
-0.2408443773 0.1928043991
-0.1595197869 -0.1380569037
-0.2381433045 -0.0626349496
-0.2156445899 -0.1440741140
-0.2590499994 -0.3378624544
-0.1849634981 -0.1381085387
-0.2807174527 0.2126362371
-0.2596528912 -0.1575997897
-0.2633516557 0.1565473641
-0.2040226202 -0.1623515152
-0.1602455199 -0.1582548171
-0.1299119207 0.0109887248
-0.1455357297 -0.0717832916
-0.2666353547 -0.1338197999
-0.2073315840 0.0071575796
-0.1917614235 -0.1738565344
-0.2744986249 0.1791750148
-0.2757453515 -0.1849042130
-0.2828089221 0.1734010452
-0.2306822385 -0.0381663453
-0.3128728748 -0.1100417319
-0.2558813391 0.2484286403
-0.3264665652 -0.0225464994
-0.2288196100 -0.0501399431
-0.2455211504 -0.3109160010
-0.2439376746 0.0329800620
-0.2685020458 0.2488305018
-0.2243410812 -0.1609752770
-0.1964017820 -0.1371129674
-0.2215823827 0.2195348354
-0.1895568600 0.2411544796
-0.2319640475 0.1983180391
-0.3286796019 -0.0232692024
-0.2685796850 -0.1448335880
-0.1690648854 -0.0352649483
-0.2199566212 0.1207101445
-0.1926109460 0.2707045524
-0.2381900203 0.2273807221
-0.2958866558 -0.0953656368
-0.2418495802 0.0319950592
-0.2844828472 -0.0170310202
-0.2075696077 0.1124115232
-0.2463918052 -0.0584260740
-0.2845313978 0.0034310675
-0.1990627166 0.0476433127
-0.2783026648 -0.0674103212
-0.2501075822 0.1636248550
-0.2353590274 0.0271839053
-0.2502963765 -0.0982951852
-0.2384794388 0.0351835013
-0.1426123369 -0.1952974821
-0.2347739795 0.0477077370
-0.2443643338 -0.2146188722
-0.2822435999 0.0052231688
-0.1822543639 -0.1831724022
-0.1451422324 0.1279383766
-0.3018004904 0.0689229860
-0.2661194395 0.2120032086
-0.2724463708 -0.1005607832
-0.2775580542 -0.2072268112
-0.2321762005 0.3569136054
-0.2459337832 0.0645858709
-0.2704081565 0.0399549248
-0.2044923018 0.0120667317
-0.2075724512 -0.0844811718
-0.1376046372 -0.2803397219
-0.2879672399 -0.1424791843
-0.2942229803 0.0347207049
-0.2684393348 0.0182181920
-0.2367912272 0.0642241107
-0.2315927043 -0.3453854364
-0.2257165917 -0.0715826864
-0.2477334803 -0.2128660417
-0.2232169287 -0.1597807732
-0.2516938124 0.1689892161
-0.3035346161 0.0281427226
-0.2064111144 -0.2091702422
-0.2004927156 0.2276654593
-0.2682598417 0.3884365537
-0.2521270735 -0.1574272758
-0.3176369419 0.0512935838
-0.3093223967 0.1816079365
-0.2309310866 -0.0306230282
-0.2021236092 -0.1072657874
-0.2428131967 -0.2549096300
-0.2454790754 0.2604900854
-0.1663712354 -0.0119390057
-0.3055190719 -0.1395607965
-0.1497494806 -0.0505505451
-0.1884701309 -0.0057070743
-0.2327796655 -0.0912434305
-0.2155280445 0.2211168069
-0.1813878939 -0.1543474622
-0.2769734332 0.0247346460
-0.2038781407 0.1482991720
-0.2786685859 -0.0565722455
-0.2281762630 -0.0594584832
-0.1841048839 -0.1925563581
-0.1702624385 0.1952534746
-0.3052705254 -0.0701854808
-0.3540683028 0.0481009520
-0.2783135405 -0.0807526852
-0.1817941640 0.0645155755
-0.2583656335 0.0663303936
-0.1701909632 -0.1537700274
-0.2110481459 -0.0622383793
-0.2009529339 -0.0125888467
-0.2699918267 0.1303047919
-0.2195342741 0.1512996444
-0.2843293704 0.0125193667
-0.2888194431 -0.0055409419
-0.2605527756 -0.0440264060
-0.2770203594 -0.0255230665
-0.2231307413 -0.0358757938
-0.2569330907 0.0867543589
-0.2612202284 0.2991352603
-0.2561858625 0.0042317295
-0.2118715862 -0.1545046514
-0.2957243397 -0.0301159031
-0.2687631820 -0.1256506058
-0.2424388884 -0.1135937446
-0.1749371527 -0.1379194691
-0.2162905604 0.0943592215
-0.2064356166 -0.0338265354
-0.2718555482 -0.0540866392
-0.2565419022 -0.0114235349
-0.1520971743 -0.0866806790
-0.3381889193 -0.1335616277
-0.2829228939 0.0003072718
-0.2602622535 -0.1940983006
-0.2206669806 -0.2380206990
-0.2530000120 -0.0585018886
-0.2259654967 -0.0381322170
-0.1737690420 -0.2901269312
-0.2378144858 0.1313544319
-0.2180920481 0.0245725119
-0.2421467631 -0.1680892569
-0.2223410091 -0.0647254697
-0.2080058006 -0.2592606071
-0.1799171807 0.2325264290
-0.2296847595 -0.0969611349
-0.2325749033 0.0269007831
-0.3283668060 -0.1694900445
-0.2637555574 0.0359191383
-0.2482766996 0.1870687234
-0.2999266387 -0.1010007546
-0.2393849291 -0.2263455312
-0.1907945371 0.3304558004
-0.2606362278 0.1761710866
-0.2679707193 0.0181706234
-0.2283409775 -0.1225605478
-0.1695217543 -0.0512502858
-0.2681973011 -0.0979968451
-0.2765769558 -0.2402989560
-0.2042976937 -0.1139997065
-0.2921129434 0.0048015803
-0.1785014327 -0.2176138848
-0.1939507533 0.1526779315
-0.2473259311 0.1512377962
-0.2296181867 -0.1718804969
-0.2443198195 0.2079918631
-0.2440444823 -0.4201241377
-0.2643215080 -0.0830968741
-0.1816136740 0.1035922352
-0.3496014698 -0.0959549552
-0.2553928420 0.0364895442
-0.2171201299 0.1882786630
-0.2515213269 -0.2756442308
-0.2174448801 0.0950747366
-0.1310192044 0.0728738642
-0.2711219255 0.2462196208
-0.2222190497 0.1239203667
-0.2545705099 -0.1207619050
-0.2429570041 0.3282941499
-0.2678828643 0.0462293824
-0.3037201821 -0.0121470504
-0.1753935304 -0.0990339509
-0.2152504564 -0.2484875026
-0.2716012343 0.2283402207
-0.2318711084 0.1523107579
-0.2153608125 -0.3173286964
-0.2606444580 0.0436042078
-0.1800306600 -0.1150188858
-0.2496874496 0.1607412769
-0.1792774638 -0.1740052972
-0.2274545706 -0.0183566941
-0.3478384493 0.0193490942
-0.2245033584 0.1247970072
-0.2138905080 0.0019409985
